,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
267,M,2018-08-08 13:21:28,2018-08-02,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.03,58000,25407498,0%,"+$1,737",,,,,VEL+PR+E+CL
268,D,2018-08-07 16:30:16,2018-08-03,CL,Colgate Palmolive Co,Moison Franck J,Vice COB,S - Sale+OE,$68.04,-10000,230869,-4%,"-$680,415",,,,,VEL+PR+E+CL
269,DM,2018-08-03 17:07:31,2018-08-01,CL,Colgate Palmolive Co,Moison Franck J,Vice COB,S - Sale+OE,$66.25,-45000,230869,-16%,"-$2,981,262",,,,,VEL+PR+E+CL
270,D,2018-08-03 17:07:27,2018-08-02,CL,Colgate Palmolive Co,Skala Justin,"EVP, Chief Gwth, Strtgy Off",S - Sale+OE,$66.36,-90069,206502,-30%,"-$5,976,988",,,,,VEL+PR+E+CL
271,D,2018-08-03 17:07:22,2018-08-01,CL,Colgate Palmolive Co,Verduin Patricia,CTO,S - Sale+OE,$65.88,-46500,58564,-44%,"-$3,063,206",,,,,VEL+PR+E+CL
272,D,2018-08-03 17:07:19,2018-08-01,CL,Colgate Palmolive Co,Wallace Noel R.,"Pres, COO",S - Sale+OE,$66.22,-44625,235638,-16%,"-$2,955,233",,,,,VEL+PR+E+CL
273,M,2018-08-03 12:04:48,2018-07-31,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.03,54000,25349498,0%,"+$1,696",,,,,VEL+PR+E+CL
274,,2018-08-03 11:50:22,2018-07-31,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.03,82000,25295498,0%,"+$2,479",,,,,VEL+PR+E+CL
275,M,2018-08-02 08:26:56,2018-07-24,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,Pres,P - Purchase,$0.03,5000,25213498,0%,+$168,,,,,VEL+PR+E+CL
276,M,2018-07-26 20:22:56,2018-07-19,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.03,8200,25208498,0%,+$283,,,,,VEL+PR+E+CL
277,M,2018-07-20 16:12:07,2018-07-16,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.03,18009,25200298,0%,+$628,,,,,VEL+PR+E+CL
278,D,2018-07-18 16:31:33,2018-07-16,CL,Colgate Palmolive Co,Marsili Daniel B,CHRO,S - Sale+OE,$65.40,-19500,87960,-18%,"-$1,275,337",,,,,VEL+PR+E+CL
279,M,2018-07-17 12:30:44,2018-07-09,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,8000,25182289,0%,+$288,,,,,VEL+PR+E+CL
280,M,2018-07-06 18:24:33,2018-06-29,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,6000,25174289,0%,+$211,,,,,VEL+PR+E+CL
281,M,2018-06-29 20:51:23,2018-06-18,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,5000,25168289,0%,+$182,,,,,VEL+PR+E+CL
282,M,2018-06-19 15:47:47,2018-06-13,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,8000,25163289,0%,+$300,,,,,VEL+PR+E+CL
283,D,2018-06-18 17:15:21,2018-06-15,CL,Colgate Palmolive Co,Marsili Daniel B,CHRO,S - Sale+OE,$63.25,-19500,87757,-18%,"-$1,233,375",,,,,VEL+PR+E+CL
284,M,2018-06-14 11:59:13,2018-06-06,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,8000,25155289,0%,+$306,,,,,VEL+PR+E+CL
285,,2018-06-07 15:59:32,2018-06-05,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,4000,25147289,0%,+$148,,,,,VEL+PR+E+CL
286,M,2018-06-07 15:56:20,2018-05-30,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,13200,25143289,0%,+$509,,,,,VEL+PR+E+CL
287,,2018-05-30 20:52:04,2018-05-29,ENDV,"Endonovo Therapeutics, Inc.",Mann Michael Scott,"Pres, 10%",P - Purchase,$0.04,5100,25130089,0%,+$195,,,,,VEL+PR+E+CL
